Id,LotArea,LotConfig,Neighborhood,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,RoofStyle,MasVnrArea,Foundation,BsmtQual,TotalBsmtSF,Heating,1stFlrSF,2ndFlrSF,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,Fireplaces,GarageCars,GarageArea,MoSold,YrSold,SaleType,SalePrice
673,11250,Inside,Veenker,1Fam,1Story,6,6,1977,Gable,0,CBlock,Gd,1208,GasA,1208,0,1,1,3,1,1,2,546,6,2006,WD,165000
674,14442,Inside,Crawfor,1Fam,1Story,6,7,1957,Hip,106,PConc,TA,1477,GasA,1839,0,2,0,3,1,2,2,416,6,2007,WD,257500
675,9200,Inside,NAmes,1Fam,1Story,6,6,1965,Gable,0,CBlock,TA,1136,GasA,1136,0,1,0,3,1,1,1,384,7,2008,WD,140000
676,2289,Inside,NPkVill,Twnhs,2Story,6,6,1978,Gable,0,CBlock,TA,855,GasA,855,586,2,1,3,1,1,2,440,4,2009,WD,148500
677,9600,Inside,OldTown,1Fam,2Story,4,2,1900,Gable,0,BrkTil,TA,1095,GasW,1095,679,2,0,4,2,0,3,779,5,2006,WD,87000
678,9022,Inside,OldTown,1Fam,1Story,5,8,1924,Gable,0,BrkTil,TA,768,GasA,792,0,1,0,2,1,0,1,240,5,2009,WD,109500
679,11844,Inside,StoneBr,1Fam,1Story,8,5,2008,Hip,464,PConc,Ex,2046,GasA,2046,0,2,1,3,1,1,3,834,7,2009,New,372500
680,9945,Inside,Sawyer,1Fam,1Story,5,5,1961,Hip,57,CBlock,TA,988,GasA,988,0,1,0,3,1,0,2,572,10,2007,WD,128500
681,8012,Inside,SawyerW,TwnhsE,1Story,6,5,1980,Gable,0,CBlock,Gd,923,GasA,923,0,2,0,2,1,1,1,264,5,2010,WD,143000
682,4500,Inside,SWISU,1Fam,1.5Fin,5,5,1932,Gable,0,BrkTil,TA,793,GasA,848,672,1,0,3,1,0,1,281,7,2009,WD,159434
683,2887,Inside,ClearCr,1Fam,1Story,6,5,1996,Gable,0,PConc,Gd,1291,GasA,1291,0,1,0,2,1,1,2,431,11,2008,WD,173000
684,11248,Corner,CollgCr,1Fam,1Story,9,5,2002,Hip,215,PConc,Gd,1626,GasA,1668,0,2,0,3,1,1,3,702,7,2007,WD,285000
685,16770,CulDSac,NoRidge,1Fam,2Story,7,5,1998,Gable,30,PConc,Gd,1195,GasA,1195,644,2,1,4,1,0,2,486,6,2010,WD,221000
686,5062,CulDSac,StoneBr,TwnhsE,2Story,7,5,1984,Gable,0,CBlock,Gd,1190,GasA,1190,900,2,0,3,1,1,2,577,9,2007,WD,207500
687,10207,Inside,Somerst,1Fam,2Story,7,6,2007,Gable,0,PConc,Gd,874,GasA,874,887,3,0,3,1,0,2,578,8,2007,New,227875
688,5105,FR2,Somerst,TwnhsE,2Story,7,5,2004,Gable,0,PConc,Gd,551,GasA,551,551,2,1,2,1,0,2,480,3,2007,WD,148800
689,8089,Inside,StoneBr,1Fam,1Story,8,6,2007,Gable,0,PConc,Gd,1419,GasA,1419,0,2,0,2,1,1,2,567,10,2007,New,392000
690,7577,Corner,NridgHt,TwnhsE,1Story,6,5,2005,Gable,256,PConc,Gd,1362,GasA,1362,0,2,0,2,1,1,2,460,6,2007,WD,194700
691,4426,Inside,CollgCr,TwnhsE,1Story,6,5,2004,Gable,147,PConc,Gd,848,GasA,848,0,1,0,1,1,1,2,420,5,2008,WD,141000
692,21535,Corner,NoRidge,1Fam,2Story,10,6,1994,Gable,1170,PConc,Ex,2444,GasA,2444,1872,3,1,4,1,2,3,832,1,2007,WD,755000
693,26178,Inside,Timber,1Fam,2Story,7,5,1989,Hip,293,PConc,Gd,1210,GasA,1238,1281,2,1,4,1,2,2,628,4,2006,WD,335000
694,5400,Corner,OldTown,1Fam,1Story,5,6,1921,Gable,0,BrkTil,TA,1073,GasA,1073,0,1,0,2,1,0,1,326,12,2006,WD,108480
695,6120,Corner,BrkSide,1Fam,1.5Fin,5,6,1936,Gable,0,BrkTil,TA,927,GasA,1067,472,1,1,3,1,0,2,576,4,2009,WD,141500
696,13811,Inside,Timber,1Fam,1Story,6,6,1987,Gable,72,CBlock,Gd,1112,GasA,1137,0,2,0,2,1,1,2,551,7,2006,WD,176000
697,6000,Inside,BrkSide,1Fam,1Story,5,7,1921,Gable,0,CBlock,TA,616,GasA,616,0,1,0,2,1,0,1,205,6,2006,WD,89000
698,6420,Inside,Edwards,1Fam,1Story,5,7,1952,Gable,0,PConc,Ex,980,GasA,1148,0,1,0,2,1,0,1,308,9,2006,WD,123500
699,8450,Inside,Sawyer,1Fam,1Story,5,8,1965,Gable,0,CBlock,TA,894,GasA,894,0,1,0,3,1,1,1,336,4,2010,WD,138500
700,4282,Inside,Somerst,TwnhsE,1Story,7,5,2004,Gable,0,PConc,Gd,1391,GasA,1391,0,2,0,2,1,0,2,530,7,2008,WD,196000
701,14331,Inside,Timber,1Fam,1Story,8,5,2002,Hip,630,PConc,Ex,1800,GasA,1800,0,2,0,3,1,1,3,765,5,2006,WD,312500
702,9600,Inside,NWAmes,1Fam,1Story,7,5,1969,Hip,168,CBlock,TA,1164,GasA,1164,0,1,1,3,1,0,2,528,7,2006,COD,140000
703,12438,Inside,StoneBr,1Fam,2Story,8,5,2006,Hip,466,PConc,Ex,1234,GasA,1264,1312,2,1,4,1,1,3,666,7,2006,New,361919
704,7630,Inside,OldTown,2fmCon,2Story,5,9,1900,Gable,0,BrkTil,Gd,360,GasA,1032,780,2,0,4,2,1,2,672,5,2010,WD,140000
705,8400,Inside,CollgCr,1Fam,1Story,7,5,2004,Gable,109,PConc,Gd,1473,GasA,1484,0,2,0,3,1,0,2,606,5,2010,WD,213000
706,5600,Inside,IDOTRR,2fmCon,2Story,4,5,1930,Hip,0,Slab,,0,GasA,372,720,2,0,3,2,0,0,0,7,2010,WD,55000
707,115149,CulDSac,ClearCr,1Fam,1Story,7,5,1971,Gable,351,CBlock,Gd,1643,GasA,1824,0,2,0,2,1,2,2,739,6,2007,WD,302000
708,6240,Inside,NridgHt,TwnhsE,1Story,8,5,2006,Hip,176,PConc,Gd,1324,GasA,1324,0,2,0,2,1,1,2,550,12,2009,WD,254000
709,9018,Inside,Gilbert,1Fam,2Story,7,5,2007,Hip,0,PConc,Gd,728,GasA,728,728,2,1,3,1,1,2,400,7,2007,New,179540
710,7162,Inside,Sawyer,1Fam,1Story,5,7,1966,Gable,41,PConc,TA,876,GasA,904,0,1,0,3,1,0,1,408,12,2008,WD,109900
711,4130,Inside,BrkSide,1Fam,1Story,3,6,1935,Gable,0,CBlock,TA,270,GasA,729,0,1,0,2,1,0,0,0,7,2008,WD,52000
712,8712,Inside,IDOTRR,1Fam,1.5Fin,4,7,1900,Gable,0,Stone,TA,859,GasA,859,319,1,0,2,1,0,1,384,1,2010,WD,102776
713,4671,Inside,StoneBr,TwnhsE,1Story,8,5,1988,Gable,0,PConc,Gd,1228,GasA,1228,0,2,0,2,1,1,2,472,10,2008,WD,189000
714,9873,Inside,BrkSide,2fmCon,1Story,4,5,1970,Gable,160,CBlock,TA,960,GasW,960,0,1,0,3,1,0,2,576,5,2006,WD,129000
715,13517,CulDSac,Sawyer,1Fam,2Story,6,8,1976,Gable,289,CBlock,TA,725,GasA,725,754,2,1,3,1,0,2,475,3,2010,WD,130500
716,10140,Inside,NWAmes,1Fam,1Story,6,5,1974,Hip,174,CBlock,Gd,1064,GasA,1350,0,2,0,3,1,1,2,478,8,2009,WD,165000
717,10800,Inside,OldTown,1Fam,2Story,7,8,1890,Gable,0,BrkTil,TA,718,GasA,1576,978,1,1,3,1,0,2,704,7,2007,WD,159500
718,10000,Inside,NWAmes,1Fam,1Story,5,6,1973,Gable,0,CBlock,Gd,1176,GasA,1178,0,1,1,3,1,1,2,439,11,2008,WD,157000
719,10542,Inside,NoRidge,1Fam,2Story,7,5,1993,Hip,651,PConc,Gd,1311,GasA,1325,1093,2,1,3,1,1,3,983,8,2008,WD,341000
720,9920,Inside,CollgCr,1Fam,1Story,5,6,1969,Gable,0,CBlock,Gd,971,GasA,971,0,1,1,3,1,1,1,300,5,2006,WD,128500
721,6563,CulDSac,StoneBr,1Fam,1Story,8,5,1985,Gable,0,PConc,Gd,1742,GasA,1742,0,2,0,2,1,1,2,564,12,2006,WD,275000
722,4426,Inside,CollgCr,TwnhsE,1Story,6,5,2004,Gable,169,PConc,Gd,848,GasA,848,0,1,0,1,1,0,2,420,5,2010,WD,143000
723,8120,Inside,NAmes,1Fam,1Story,4,7,1970,Gable,0,CBlock,TA,864,GasA,864,0,1,0,3,1,0,2,463,7,2009,WD,124500
724,8172,Inside,Edwards,1Fam,1.5Fin,4,6,1954,Gable,0,PConc,TA,941,GasA,997,473,2,0,4,1,0,1,548,5,2008,WD,135000
725,13286,Inside,Edwards,1Fam,1Story,9,5,2007,Hip,340,PConc,Ex,1698,GasA,1698,0,2,0,3,1,1,3,768,2,2009,WD,320000
726,6960,Inside,NAmes,1Fam,1Story,4,6,1970,Gable,0,CBlock,TA,864,GasA,864,0,1,0,3,1,0,2,660,11,2009,WD,120500
727,21695,Corner,Crawfor,1Fam,1Story,6,9,1988,Hip,260,CBlock,Gd,880,GasA,1680,0,2,0,3,1,1,2,540,12,2009,WD,222000
728,7314,Inside,CollgCr,1Fam,1Story,7,5,2007,Gable,82,PConc,Gd,1232,GasA,1232,0,2,0,2,1,0,2,632,2,2009,WD,194500
729,11475,Corner,NAmes,Duplex,1Story,5,5,1958,Gable,95,CBlock,TA,1584,GasA,1776,0,2,0,4,2,0,3,888,7,2009,COD,110000
730,6240,Inside,IDOTRR,1Fam,1.5Fin,4,5,1925,Gable,0,CBlock,TA,780,GasA,848,0,1,0,2,1,0,2,539,1,2009,WD,103000
731,5389,Inside,StoneBr,TwnhsE,1Story,8,5,1995,Gable,0,PConc,Gd,1595,GasA,1616,0,2,0,2,1,1,2,608,3,2010,WD,236500
732,9590,Corner,Timber,1Fam,SLvl,7,5,2003,Gable,442,PConc,Ex,868,GasA,1146,0,2,0,3,1,1,2,438,5,2007,WD,187500
733,11404,Inside,CollgCr,1Fam,2Story,7,5,1998,Gable,202,PConc,Gd,1153,GasA,1153,878,2,1,3,1,1,2,541,7,2008,WD,222500
734,10000,Corner,Sawyer,1Fam,1Story,5,6,1961,Hip,0,CBlock,TA,864,GasA,1144,0,1,0,3,1,1,1,264,3,2009,WD,131400
735,8978,Corner,Sawyer,1Fam,1Story,5,5,1968,Gable,0,PConc,TA,948,GasA,948,0,1,0,3,1,0,1,300,5,2007,WD,108000
736,10800,Inside,OldTown,1Fam,2.5Unf,7,7,1914,Gable,0,BrkTil,Gd,880,GasW,880,888,1,1,2,1,2,2,320,10,2006,WD,163000
737,8544,Inside,NAmes,Duplex,1Story,3,4,1950,Gable,0,CBlock,,0,GasA,1040,0,2,0,2,2,0,2,400,7,2006,WD,93500
738,10463,CulDSac,Gilbert,1Fam,2Story,8,5,2005,Gable,0,PConc,Gd,893,GasA,901,900,2,1,3,1,1,3,800,6,2006,WD,239900
739,10800,Inside,Edwards,Duplex,1Story,5,5,1987,Gable,0,CBlock,Gd,1200,GasA,1200,0,3,0,3,1,0,0,0,3,2009,WD,179000
740,9313,Inside,CollgCr,1Fam,2Story,7,5,2004,Gable,0,PConc,Gd,864,GasA,864,864,2,1,3,1,0,2,572,4,2009,WD,190000
741,9600,Inside,OldTown,1Fam,2Story,5,7,1910,Gable,0,BrkTil,Fa,264,GasA,768,664,2,0,2,1,0,2,360,5,2007,WD,132000
742,6768,Inside,Sawyer,1Fam,1Story,6,8,1961,Hip,0,CBlock,TA,912,GasA,912,0,1,0,3,1,0,1,288,5,2008,WD,142000
743,8450,Inside,SawyerW,1Fam,1Story,7,5,2000,Gable,108,PConc,Gd,1349,GasA,1349,0,2,0,3,1,0,2,539,12,2007,WD,179000
744,12886,Inside,Sawyer,1Fam,SLvl,5,6,1963,Gable,0,CBlock,Gd,520,GasA,1464,0,2,0,3,1,1,2,480,10,2009,WD,175000
745,5395,Inside,StoneBr,TwnhsE,1Story,8,5,1993,Gable,0,PConc,Gd,1337,GasA,1337,0,2,0,2,1,1,2,462,10,2008,WD,180000
746,8963,Inside,NWAmes,1Fam,2Story,8,9,1976,Hip,289,CBlock,TA,1142,GasA,1175,1540,3,1,4,1,2,2,831,7,2008,WD,299800
747,8795,Inside,Gilbert,1Fam,2Story,7,5,2000,Gable,0,PConc,Gd,952,GasA,980,1276,2,1,4,1,1,2,554,4,2009,WD,236000
748,11700,Corner,OldTown,1Fam,2Story,7,7,1880,Mansard,0,Stone,TA,1240,GasW,1320,1320,1,1,4,1,1,4,864,5,2009,WD,265979
749,10593,Inside,NoRidge,1Fam,1Story,7,5,1996,Hip,338,PConc,Gd,1720,GasA,1720,0,2,0,3,1,1,2,527,3,2010,WD,260400
750,8405,Inside,Edwards,1Fam,1.5Fin,4,3,1945,Gable,0,Slab,,0,Wall,1088,441,2,0,4,1,0,1,240,4,2009,WD,98000
751,8800,Corner,OldTown,1Fam,1.5Fin,4,7,1910,Gable,0,BrkTil,TA,576,GasA,792,348,1,0,3,1,0,0,0,6,2010,WD,96500
752,7750,Inside,Gilbert,1Fam,2Story,7,5,2003,Gable,0,PConc,Gd,660,GasA,660,660,2,1,3,1,0,2,400,8,2007,WD,162000
753,9236,Inside,CollgCr,1Fam,1Story,6,5,1997,Gable,0,PConc,Gd,1479,GasA,1494,0,2,0,3,1,0,2,576,7,2006,WD,217000
754,10240,Inside,NridgHt,1Fam,2Story,8,5,2005,Gable,178,PConc,Gd,1030,GasA,1038,1060,2,1,3,1,1,3,878,3,2006,WD,275500
755,7930,Inside,NAmes,1Fam,1Story,6,8,1969,Gable,0,CBlock,TA,1026,GasA,1026,0,1,0,3,1,0,2,440,7,2009,WD,156000
756,3230,Inside,Somerst,TwnhsE,2Story,6,5,1999,Gable,894,PConc,Gd,729,GasA,742,729,2,1,3,1,0,2,440,3,2009,WD,172500
757,10769,Inside,CollgCr,1Fam,2Story,8,5,2007,Gable,0,PConc,Gd,866,GasA,866,902,2,1,3,1,0,2,578,4,2009,WD,212000
758,11616,CulDSac,Sawyer,1Fam,2Story,6,5,1978,Hip,328,CBlock,TA,672,GasA,672,714,2,1,3,1,1,2,440,4,2010,WD,158900
759,2280,Inside,Somerst,Twnhs,2Story,7,5,1999,Gable,360,PConc,Gd,744,GasA,757,744,2,1,3,1,0,2,440,8,2008,WD,179400
760,12257,Inside,NoRidge,1Fam,2Story,8,5,1995,Gable,513,PConc,Gd,1318,GasA,1328,1203,2,1,4,1,1,3,752,11,2007,WD,290000
761,9100,Inside,NAmes,1Fam,1Story,6,6,1959,Hip,0,CBlock,TA,864,GasA,864,0,1,0,2,1,0,1,300,10,2009,WD,127500
762,6911,FR2,BrkSide,1Fam,1Story,5,5,1924,Gable,0,PConc,TA,1145,GasA,1301,0,1,0,2,1,0,2,440,10,2009,WD,100000
763,8640,Inside,Somerst,1Fam,2Story,7,5,2009,Gable,0,PConc,Gd,756,GasA,764,783,2,1,3,1,0,2,614,6,2010,Con,215200
764,9430,Inside,NoRidge,1Fam,2Story,8,5,1999,Gable,673,PConc,Gd,1252,GasA,1268,1097,2,1,3,1,1,3,856,7,2009,WD,337000
765,9549,CulDSac,Veenker,TwnhsE,1Story,8,5,1995,Hip,0,PConc,Gd,1494,GasA,1494,0,1,1,2,1,1,2,481,4,2006,WD,270000
766,14587,Inside,Somerst,1Fam,1Story,9,5,2008,Gable,284,PConc,Gd,1498,GasA,1506,0,2,0,2,1,1,2,592,8,2008,New,264132
767,10421,Inside,NWAmes,1Fam,2Story,7,5,1988,Gable,42,CBlock,Gd,980,GasA,980,734,2,1,3,1,1,2,496,3,2010,WD,196500
768,12508,Inside,Mitchel,1Fam,1.5Fin,6,7,1940,Gable,0,CBlock,Gd,983,GasA,983,767,2,0,4,1,0,1,423,7,2008,WD,160000
769,9100,Inside,CollgCr,1Fam,1Story,7,5,2004,Hip,0,PConc,Gd,1860,GasA,1836,0,2,0,3,1,1,2,484,10,2006,WD,216837
770,53504,CulDSac,StoneBr,1Fam,2Story,8,5,2003,Hip,603,PConc,Gd,1650,GasA,1690,1589,3,1,4,1,1,3,841,6,2010,WD,538000
771,7252,CulDSac,Sawyer,1Fam,SFoyer,5,5,1982,Hip,0,CBlock,Gd,858,GasA,858,0,1,0,2,1,0,2,576,4,2009,WD,134900
772,8877,Inside,Edwards,1Fam,1Story,4,5,1951,Gable,0,CBlock,Fa,836,GasA,1220,0,1,0,2,1,0,2,396,4,2006,COD,102000
773,7819,Inside,Edwards,1Fam,SLvl,6,5,1976,Gable,0,CBlock,TA,1029,GasA,1117,0,1,0,3,1,1,2,672,3,2010,WD,107000
774,10150,Inside,NAmes,1Fam,1Story,5,5,1958,Gable,1,CBlock,TA,912,GasA,912,0,1,0,2,1,0,1,275,7,2007,COD,114500
775,14226,Corner,NridgHt,1Fam,1Story,8,5,2006,Hip,375,PConc,Gd,1935,GasA,1973,0,2,0,3,1,1,3,895,7,2007,New,395000
776,4500,FR2,Mitchel,TwnhsE,1Story,6,5,1998,Hip,320,PConc,Ex,1204,GasA,1204,0,2,0,2,1,0,2,412,6,2009,WD,162000
777,11210,Inside,CollgCr,1Fam,1Story,7,5,2005,Gable,240,PConc,Gd,1614,GasA,1614,0,2,0,3,1,0,3,865,7,2006,New,221500
778,13350,Inside,Sawyer,1Fam,1Story,5,5,1974,Hip,0,CBlock,TA,864,GasA,894,0,1,0,3,1,1,2,440,6,2006,WD,142500
779,8400,Inside,SawyerW,Duplex,1Story,5,5,1977,Gable,320,Slab,,0,GasA,2020,0,2,0,4,2,2,2,630,10,2007,WD,144000
780,10530,Inside,Mitchel,Duplex,SFoyer,6,5,1977,Gable,90,CBlock,Gd,975,GasA,1004,0,1,0,2,1,0,2,504,5,2006,WD,135000
781,7875,Inside,Gilbert,1Fam,1Story,7,5,1995,Gable,38,PConc,Gd,1237,GasA,1253,0,2,0,3,1,1,2,402,6,2007,WD,176000
782,7153,Inside,SawyerW,1Fam,2Story,6,5,1992,Gable,0,PConc,Gd,761,GasA,810,793,2,1,3,1,0,2,484,7,2006,WD,175900
783,16285,Inside,CollgCr,1Fam,1Story,7,5,2001,Gable,0,PConc,Gd,1413,GasA,1430,0,2,0,3,1,0,2,605,6,2009,WD,187100
784,9101,Corner,Mitchel,1Fam,SFoyer,5,6,1978,Gable,104,PConc,Gd,1097,GasA,1110,0,1,0,1,1,1,2,602,7,2009,WD,165500
785,6300,Inside,OldTown,1Fam,2.5Unf,6,6,1914,Gable,0,CBlock,TA,742,GasA,742,742,2,0,3,1,1,0,0,6,2008,WD,128000
786,9790,Inside,NWAmes,1Fam,1Story,6,5,1967,Gable,0,CBlock,TA,1372,GasA,1342,0,2,0,3,1,1,2,457,9,2009,WD,161500
787,10800,Inside,OldTown,1Fam,1.5Fin,5,6,1915,Gable,0,PConc,Fa,686,GasA,966,686,2,0,4,1,0,1,416,6,2010,WD,139000
788,10142,Inside,SawyerW,1Fam,2Story,7,5,2004,Gable,0,PConc,Gd,956,GasA,956,1128,2,1,4,1,0,2,618,1,2010,WD,233000
789,6000,Corner,OldTown,1Fam,1Story,4,7,1954,Gable,0,CBlock,TA,901,GasA,901,0,1,0,2,1,0,1,281,8,2008,WD,107900
790,12205,Inside,ClearCr,1Fam,2Story,6,8,1966,Gable,157,CBlock,TA,832,GasA,976,1111,2,1,5,1,0,2,444,7,2007,WD,187500
791,3182,Inside,Blmngtn,TwnhsE,1Story,7,5,2005,Gable,11,PConc,Gd,1145,GasA,1145,0,2,0,2,1,1,2,397,9,2009,WD,160200
792,11333,Corner,Mitchel,1Fam,SLvl,6,5,1976,Gable,0,PConc,Gd,1029,GasA,1062,0,1,0,3,1,2,2,539,5,2007,WD,146800
793,9920,CulDSac,NoRidge,1Fam,2Story,7,5,1996,Gable,0,PConc,Gd,1117,GasA,1127,886,2,1,3,1,1,2,455,6,2007,WD,269790
794,9158,Inside,Somerst,1Fam,1Story,8,5,2007,Gable,140,PConc,Gd,1496,GasA,1496,0,2,0,3,1,0,2,474,6,2007,New,225000
795,10832,Corner,Gilbert,1Fam,2Story,7,5,1994,Gable,0,PConc,Gd,712,GasA,1086,809,2,1,3,1,1,2,409,10,2008,WD,194500
796,8400,Inside,SawyerW,1Fam,2Story,6,6,1980,Gable,130,CBlock,Gd,650,GasA,888,676,2,1,3,1,1,2,476,4,2010,WD,171000
797,8197,Inside,Sawyer,1Fam,1Story,6,5,1977,Gable,148,CBlock,TA,660,GasA,1285,0,1,1,3,1,1,2,528,4,2007,WD,143500
798,7677,Inside,NAmes,1Fam,1Story,5,5,1953,Gable,0,CBlock,TA,773,GasA,773,0,1,0,2,1,0,1,240,4,2008,WD,110000
799,13518,Inside,NridgHt,1Fam,2Story,9,5,2008,Hip,860,PConc,Ex,1926,GasA,1966,1174,3,1,4,1,2,3,820,7,2009,New,485000
800,7200,Corner,SWISU,1Fam,1.5Fin,5,7,1937,Gable,252,BrkTil,Gd,731,GasA,981,787,1,1,3,1,2,1,240,6,2007,WD,175000
801,12798,Inside,ClearCr,1Fam,2Story,6,5,1997,Gable,0,PConc,Gd,616,GasA,616,1072,2,1,4,1,0,2,603,5,2008,WD,200000
802,4800,Inside,IDOTRR,1Fam,1Story,4,7,1916,Gable,0,CBlock,TA,1196,GasA,1196,0,1,0,2,1,0,2,440,7,2007,WD,109900
803,8199,Inside,CollgCr,1Fam,2Story,7,5,2005,Gable,0,PConc,Gd,728,GasA,728,728,2,1,3,1,1,2,410,10,2008,WD,189000
804,13891,Inside,NridgHt,1Fam,2Story,9,5,2008,Hip,424,PConc,Ex,1734,GasA,1734,1088,3,1,4,1,1,3,1020,1,2009,New,582933
805,9000,Inside,NAmes,1Fam,1Story,5,5,1954,Gable,0,CBlock,TA,936,GasA,1128,0,1,0,2,1,0,1,286,6,2006,WD,118000
806,12274,FR2,Somerst,1Fam,1Story,7,5,2008,Gable,256,PConc,Gd,1417,GasA,1428,0,2,0,3,1,0,2,554,7,2008,New,227680
807,9750,Inside,NAmes,1Fam,SLvl,5,5,1967,Gable,0,PConc,TA,980,GasA,980,0,2,0,3,1,0,1,384,10,2006,WD,135500
808,21384,Inside,BrkSide,1Fam,2Story,5,6,1923,Gable,0,CBlock,TA,1324,GasA,1072,504,1,1,3,1,1,2,528,5,2009,WD,223500
809,13400,Inside,NAmes,1Fam,SLvl,5,5,1966,Gable,1047,CBlock,TA,1024,GasA,1086,0,1,0,3,1,1,2,484,6,2006,WD,159950
810,8100,Corner,OldTown,1Fam,2.5Unf,5,5,1898,Hip,0,PConc,TA,849,GasA,1075,1063,2,0,2,3,0,2,360,11,2009,WD,106000
811,10140,Inside,NWAmes,1Fam,1Story,6,6,1974,Hip,99,CBlock,TA,1040,GasA,1309,0,1,1,3,1,1,2,484,1,2006,WD,181000
812,4438,Inside,CollgCr,TwnhsE,1Story,6,5,2004,Gable,169,PConc,Gd,848,GasA,848,0,1,0,1,1,1,2,420,6,2008,ConLD,144500
813,8712,Inside,IDOTRR,1Fam,1Story,5,5,1952,Hip,0,CBlock,TA,540,GasA,1044,0,1,0,2,1,0,2,504,6,2010,WD,55993
814,9750,Inside,NAmes,1Fam,1Story,6,6,1958,Gable,243,CBlock,TA,1442,GasA,1442,0,1,1,4,1,0,1,301,4,2007,COD,157900
815,8248,Inside,Edwards,1Fam,1.5Fin,5,7,1918,Gable,0,BrkTil,TA,686,GasW,686,564,1,1,3,1,0,1,280,7,2006,WD,116000
816,12137,CulDSac,CollgCr,1Fam,1Story,7,5,1998,Gable,442,PConc,Gd,1649,GasA,1661,0,2,0,3,1,0,2,598,5,2010,WD,224900
817,11425,Corner,NAmes,1Fam,1Story,5,6,1954,Gable,0,CBlock,TA,1008,GasA,1008,0,1,0,2,1,1,1,275,7,2006,WD,137000
818,13265,CulDSac,Mitchel,1Fam,1Story,8,5,2002,Hip,148,PConc,Gd,1568,GasA,1689,0,2,0,3,1,2,3,857,7,2008,WD,271000
819,8816,Inside,ClearCr,1Fam,SLvl,6,7,1971,Gable,80,CBlock,TA,1010,GasA,1052,0,1,0,3,1,0,2,440,6,2010,WD,155000
820,6371,Inside,NridgHt,TwnhsE,1Story,7,5,2009,Gable,128,PConc,Gd,1358,GasA,1358,0,2,0,2,1,1,2,484,6,2010,New,224000
821,7226,CulDSac,CollgCr,1Fam,2Story,7,5,2003,Gable,0,PConc,Gd,798,GasA,798,842,2,1,3,1,0,2,595,6,2008,WD,183000
822,6000,Inside,OldTown,2fmCon,1Story,4,4,1953,Gable,0,CBlock,Fa,936,GasA,936,0,1,0,2,1,0,2,576,2,2009,WD,93000
823,12394,Corner,Gilbert,1Fam,2Story,7,5,2003,Gable,0,PConc,Gd,847,GasA,847,886,2,1,3,1,1,2,433,10,2007,WD,225000
824,9900,Inside,SWISU,1Fam,1.5Fin,6,7,1940,Gable,0,BrkTil,TA,778,GasA,944,545,2,0,3,1,1,1,240,7,2009,WD,139500
825,11216,Inside,Somerst,1Fam,1Story,8,5,2006,Gable,0,PConc,Gd,1489,GasA,1489,0,2,0,3,1,1,2,776,6,2006,New,232600
826,14803,Inside,NridgHt,1Fam,1Story,10,5,2007,Hip,816,PConc,Ex,2078,GasA,2084,0,2,0,2,1,1,3,1220,6,2008,New,385000
827,6130,Inside,BrkSide,1Fam,1.5Unf,5,6,1924,Gable,0,BrkTil,TA,784,GasA,784,0,1,0,2,1,0,0,0,5,2008,WD,109500
828,8529,Inside,SawyerW,1Fam,1Story,7,5,2001,Gable,0,PConc,Gd,1454,GasA,1434,0,2,0,3,1,1,2,527,4,2009,WD,189000
829,28698,CulDSac,ClearCr,1Fam,2Story,5,5,1967,Flat,0,PConc,TA,1013,GasA,1160,966,2,1,3,1,0,2,538,6,2009,WD,185000
830,2544,Inside,Somerst,Twnhs,2Story,7,5,2005,Gable,0,PConc,Gd,600,GasA,520,623,2,1,2,1,0,2,480,7,2006,WD,147400
831,11900,Corner,NAmes,1Fam,1Story,6,5,1957,Gable,387,CBlock,TA,1392,GasA,1392,0,1,1,3,1,2,2,458,6,2008,WD,166000
832,3180,Inside,Somerst,TwnhsE,2Story,7,5,2005,Gable,0,PConc,Gd,600,GasA,520,600,2,1,2,1,0,2,480,6,2006,WD,151000
833,9548,CulDSac,CollgCr,1Fam,2Story,7,6,2003,Gable,223,PConc,Gd,941,GasA,941,888,2,1,3,1,1,2,613,1,2010,WD,237000
834,10004,Inside,NAmes,1Fam,1Story,6,6,1964,Gable,180,CBlock,TA,1516,GasA,1516,0,1,1,3,1,0,2,472,2,2009,WD,167000
835,7875,Inside,NAmes,1Fam,1Story,5,6,1961,Gable,136,CBlock,TA,1144,GasA,1144,0,1,0,3,1,0,2,456,9,2008,WD,139950
836,9600,Inside,Sawyer,1Fam,1Story,4,7,1950,Gable,0,CBlock,Gd,1067,GasA,1067,0,2,0,2,1,0,2,436,2,2010,WD,128000
837,8100,Inside,OldTown,1Fam,1Story,5,6,1948,Gable,0,BrkTil,TA,1559,GasA,1559,0,1,0,2,1,0,2,812,6,2007,COD,153500
838,1680,Inside,BrDale,Twnhs,2Story,6,5,1973,Gable,158,CBlock,TA,483,GasA,483,504,1,1,2,1,0,1,264,11,2008,WD,100000
839,9525,Inside,CollgCr,1Fam,1Story,5,6,1995,Gable,0,PConc,Gd,1099,GasA,1099,0,1,1,3,1,0,1,352,6,2008,WD,144000
840,11767,Inside,Edwards,1Fam,1.5Fin,5,6,1946,Gable,0,CBlock,TA,768,GasA,768,432,1,0,3,1,0,1,240,5,2008,WD,130500
841,12155,Inside,SWISU,1Fam,2Story,6,8,1925,Gable,0,BrkTil,TA,672,GasA,810,672,2,0,4,1,0,1,400,3,2008,WD,140000
